postId,accountName,status,imagesDownloaded,imagesFailed,error
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_119155510911660,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_861015719399392,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_986605343507095,"The Star Sydney Poker",fixed,3,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_126652470161964,"Kings Room",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1386968442635097,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1785284762423458,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1231717764826833,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5734261996627873,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1323286815669927,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1479667773365163,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_864914829009481,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1438088004189807,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1431706851494589,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5623653001022107,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1477988543533086,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1234632185371075,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_773114484856183,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_857737543060543,"The Star Sydney Poker",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_121948430632368,"Kings Room",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1217987516199858,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_639568251544141,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5855818097805595,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1660019638663308,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1396510565014218,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1194246466076314,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1522921349039805,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6106772779376791,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1344016220263653,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1133959002105061,"The Star Sydney Poker",fixed,5,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1260832895248653,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1166191982215096,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5918570451530359,"The Star Sydney Poker",fixed,1,0,
FACEBOOK_112289674918260_856054700555067,"Kings Room",pending,0,1,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1426972278634713,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_755378796629752,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_984975377003425,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_991706566330306,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_861549136012717,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1213122457522048,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1127166146117680,"The Star Sydney Poker",fixed,4,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1451107222887885,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1635398331125439,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_687044383463194,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1499201778078429,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1566222248043048,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_735205565313742,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1251384673695826,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1577038893628050,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_961981172636179,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1301922514473024,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_989410713226558,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1191876509646643,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_866147715552859,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1417809702884304,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1251209529544323,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1249848786347064,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1447916129873661,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1133081105526184,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1579717793360160,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_990132866487676,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1127197262781235,"The Star Sydney Poker",fixed,3,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_865534532940417,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_813227667511531,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5874001202653951,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_599062073082811,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_985380106962952,"The Star Sydney Poker",fixed,3,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1331481818183760,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1651692422829363,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1299638084701467,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1487135665951707,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1388418399156768,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5904599526260785,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1183556390478655,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1223937193107241,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_984254973742132,"The Star Sydney Poker",fixed,4,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1112071584293803,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1509408653724408,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1237235314275078,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5844239965630075,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1615618043103468,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1534316474566959,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1223832503117710,"The Star Sydney Poker",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_867556096071594,"Kings Room",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1566885361310070,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1053790620121900,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_860947749406189,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1126898716144423,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5973197206067683,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_866373345530296,"The Star Sydney Poker",fixed,12,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1126910336143261,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5640556712665069,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1345477606784181,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1532666601398613,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1296282738370335,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1236819008485726,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1533564287975511,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1501461414519132,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1126219602879001,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1322514449080497,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1122416019926026,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1677553180243287,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1420568089275132,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_817455403755424,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1335045334494075,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1129994569168171,"The Star Sydney Poker",fixed,3,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1373049187360356,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1250714842927125,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1276068783725064,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1125534159614212,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1559290862069520,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_990906463076983,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5895152607205477,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1368446511153957,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1225717959595831,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1675879587077313,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6107432865977449,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1412758640056077,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1125335192967442,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1092610592906569,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_867425992091698,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1341021270563148,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1129993922501569,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_914205764080387,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1587086245956648,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1119762040191424,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1191290269705267,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6042282692492467,"The Star Sydney Poker",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_125242210302990,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_909937224507241,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1231971512303809,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_737887025045596,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1122636329903995,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_988150530019243,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1228566765977617,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6165748510145884,"The Star Sydney Poker",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_112079048285973,"Kings Room",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1225535789614048,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_983748117126151,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1253071890193771,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1628388705159735,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1289110316589928,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_859983726169258,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_813836684117296,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5682999855087421,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1676965493635389,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5683557548364985,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1479631183368822,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1343412646990677,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1200714167927193,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1246905786641364,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1074810161353279,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1340288673969741,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6221188934601841,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1409581523707122,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1453662959298978,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_850230660477898,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1212476864253274,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1639063207425618,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1264002894931653,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6166579280062807,"The Star Sydney Poker",fixed,2,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1565369361461670,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1243897323608877,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1545831893415417,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1229586519208975,"The Star Sydney Poker",fixed,3,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1642940063704599,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_990432386457724,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1612015430130396,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1409634417035166,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1410433603621914,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1430687818263159,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1228273992673561,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_862398015927829,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1532891994709407,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1131639945670300,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1622249972440275,"Poker Palace Australia",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_862307616596442,"Kings Room",pending,0,1,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_864859909014973,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1271845790814030,"Poker Palace Australia",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1456332072365400,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6046322438755159,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6148600651860670,"The Star Sydney Poker",fixed,2,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_867289376098266,"Kings Room",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1455297589135515,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6154701214583947,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5841567692563969,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_661169002717399,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_813229130844718,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_5712053098848763,"The Star Sydney Poker",fixed,2,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1213008287533465,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_983551663812463,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1218691073631853,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_755368906630741,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1294683271863615,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1223355436498750,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_990121499822146,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1225972382903722,"The Star Sydney Poker",fixed,1,0,
5a94c0cc-6a42-4d23-b8a2-fa2ad7c07828_112289674918260_861444740016063,"Kings Room",pending,0,1,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1127590289408599,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_812020654298899,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1129191102581851,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1311617383503537,"Poker Palace Australia",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_865746288926335,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1165382405629387,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1130014102499551,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_6023147744405962,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_867638805403750,"The Star Sydney Poker",fixed,3,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_821926586641639,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_875802967920667,"The Star Sydney Poker",fixed,1,0,
4ec16dcd-19db-426c-8314-b4739cbeafaa_214767308577397_1096788335822128,"The Star Sydney Poker",fixed,1,0,
bd7730a8-6a81-4ddf-a6c7-1d1a1c2a8f90_554057605040938_1593829335282339,"Poker Palace Australia",fixed,1,0,
